"","ID","time","x","y"
"1947","PET-C","2012-01-01 06:54:48",894738.991069891,-6532436.22215432
"1948","PET-C","2012-01-01 07:24:48",895326.154999791,-6532175.20601108
"1949","PET-C","2012-01-01 07:54:48",895298.533819904,-6531880.6893787
"1950","PET-C","2012-01-01 08:24:48",895168.518824206,-6531580.5975124
"1951","PET-C","2012-01-01 08:54:48",895038.506713155,-6531280.51013403
"1952","PET-C","2012-01-01 09:24:48",894875.044978508,-6531083.75293642
"1953","PET-C","2012-01-01 09:54:48",894708.433863984,-6530896.73290145
"1954","PET-C","2012-01-01 10:24:48",894541.825394408,-6530709.71364407
"1955","PET-C","2012-01-01 10:54:48",895388.313731001,-6531359.48427622
"1956","PET-C","2012-01-01 11:24:48",896400.552325197,-6532146.09709473
"1957","PET-C","2012-01-01 11:54:48",897412.862177332,-6532932.70124475
"1958","PET-C","2012-01-01 12:24:48",899052.68224578,-6533499.54528002
"1959","PET-C","2012-01-01 12:54:48",900811.614158978,-6534024.59948476
"1960","PET-C","2012-01-01 13:24:48",902570.640989213,-6534549.5430587
"1961","PET-C","2012-01-01 13:54:48",909292.281411653,-6536069.02347362
"1962","PET-C","2012-01-01 14:24:48",916347.515981119,-6537653.25684649
"1963","PET-C","2012-01-01 14:54:48",923403.979796573,-6539235.56219079
"1964","PET-C","2012-01-01 15:24:48",941544.797471122,-6541860.87682561
"1965","PET-C","2012-01-01 15:54:48",960180.377349861,-6544518.36601035
"1966","PET-C","2012-01-01 16:24:48",978822.301984058,-6547161.73015314
"1967","PET-C","2012-01-01 16:54:48",990404.786592138,-6549747.9171603
"1968","PET-C","2012-01-01 17:24:48",1001801.20786234,-6552327.89091509
"1969","PET-C","2012-01-01 17:54:48",1013100.0552864,-6554815.28505834
"1970","PET-C","2012-01-01 18:24:48",1020276.47390975,-6553717.67164431
"1971","PET-C","2012-01-01 18:54:48",1027452.55785331,-6552617.78217646
"1972","PET-C","2012-01-01 19:24:48",1034161.66936081,-6551403.83868271
"1973","PET-C","2012-01-01 19:54:48",1033559.9649233,-6548437.89818362
"1974","PET-C","2012-01-01 20:24:48",1032958.35497483,-6545472.34864168
"1975","PET-C","2012-01-01 20:54:48",1032607.53663386,-6542085.05652075
"1976","PET-C","2012-01-01 21:24:48",1037714.74742659,-6529504.40914501
"1977","PET-C","2012-01-01 21:54:48",1042815.44080204,-6516928.58996239
"1978","PET-C","2012-01-01 22:24:48",1047875.08000502,-6504436.40519373
"1979","PET-C","2012-01-01 22:54:48",1050479.91741982,-6497541.74928534
"1980","PET-C","2012-01-01 23:24:48",1053082.8832537,-6490648.61827467
"1981","PET-C","2012-01-01 23:54:48",1055807.11368716,-6483944.55631298
"1982","PET-C","2012-01-02 00:24:48",1061143.15379488,-6481220.66330533
"1983","PET-C","2012-01-02 00:54:48",1066478.06888063,-6478495.62831226
"1984","PET-C","2012-01-02 01:24:48",1071475.14326349,-6475867.26014952
"1985","PET-C","2012-01-02 01:54:48",1071298.50887141,-6474741.15849151
"1986","PET-C","2012-01-02 02:24:48",1071121.88269787,-6473615.11441405
"1987","PET-C","2012-01-02 02:54:48",1070999.70978207,-6472552.02778214
"1988","PET-C","2012-01-02 03:24:48",1071318.04033433,-6471997.88779321
"1989","PET-C","2012-01-02 03:54:48",1071636.35372131,-6471443.75417512
"1990","PET-C","2012-01-02 04:24:48",1072544.22873155,-6471248.34986434
"1991","PET-C","2012-01-02 04:54:48",1079334.75437513,-6474630.78906358
"1992","PET-C","2012-01-02 05:24:48",1086127.57451215,-6478012.04978822
"1993","PET-C","2012-01-02 05:54:48",1092657.49929124,-6481236.66131525
"1994","PET-C","2012-01-02 06:24:48",1097422.96072358,-6483425.0201352
"1995","PET-C","2012-01-02 06:54:48",1102189.48220832,-6485612.75520856
"1996","PET-C","2012-01-02 07:24:48",1108038.44226967,-6488741.03608472
"1997","PET-C","2012-01-02 07:54:48",1117865.9464851,-6495327.39166634
"1998","PET-C","2012-01-02 08:24:48",1127699.56616493,-6501912.47029587
"1999","PET-C","2012-01-02 08:54:48",1134087.49508483,-6505791.64778819
"2000","PET-C","2012-01-02 09:24:48",1135190.32068285,-6505527.85907575
"2001","PET-C","2012-01-02 09:54:48",1136293.13028627,-6505264.01627662
"2002","PET-C","2012-01-02 10:24:48",1139763.75927425,-6506575.98000401
"2003","PET-C","2012-01-02 10:54:48",1145387.46028957,-6509319.47331935
"2004","PET-C","2012-01-02 11:24:48",1151012.71450381,-6512062.17836186
"2005","PET-C","2012-01-02 11:54:48",1165487.98612631,-6521659.71683816
"2006","PET-C","2012-01-02 12:24:48",1185057.74057014,-6535185.03111482
"2007","PET-C","2012-01-02 12:54:48",1204652.2504158,-6548706.45059668
"2008","PET-C","2012-01-02 13:24:48",1223277.72231514,-6563301.50366323
"2009","PET-C","2012-01-02 13:54:48",1241328.6311929,-6578546.39897903
"2010","PET-C","2012-01-02 14:24:48",1259403.98452565,-6593792.66870514
"2011","PET-C","2012-01-02 14:54:48",1279117.71407441,-6609475.39716316
"2012","PET-C","2012-01-02 15:24:48",1299716.41317427,-6625388.80165263
"2013","PET-C","2012-01-02 15:54:48",1320344.52207919,-6641301.88311776
"2014","PET-C","2012-01-02 16:24:48",1335526.26508171,-6652444.35054568
"2015","PET-C","2012-01-02 16:54:48",1347170.48176068,-6660493.15247144
"2016","PET-C","2012-01-02 17:24:48",1358823.28607678,-6668541.09029597
"2017","PET-C","2012-01-02 17:54:48",1363733.00459883,-6668674.4310531
"2018","PET-C","2012-01-02 18:24:48",1364016.56809845,-6663384.45945193
"2019","PET-C","2012-01-02 18:54:48",1364299.69032104,-6658095.61449672
"2020","PET-C","2012-01-02 19:24:48",1362060.39361303,-6645281.78350559
"2021","PET-C","2012-01-02 19:54:48",1358526.63080554,-6628610.97372918
"2022","PET-C","2012-01-02 20:24:48",1354994.81995453,-6611952.63468587
"2023","PET-C","2012-01-02 20:54:48",1356467.78939298,-6609635.61566562
"2024","PET-C","2012-01-02 21:24:48",1360001.93567515,-6613220.77913786
"2025","PET-C","2012-01-02 21:54:48",1363537.1476655,-6616806.24463871
"2026","PET-C","2012-01-02 22:24:48",1367649.91272632,-6620284.130185
"2027","PET-C","2012-01-02 22:54:48",1371984.47452507,-6623720.83412769
"2028","PET-C","2012-01-02 23:24:48",1376320.3699471,-6627157.58506969
"2029","PET-C","2012-01-02 23:54:48",1377281.48914439,-6627794.38805371
"2030","PET-C","2012-01-03 00:24:48",1377056.58579814,-6627447.41961002
"2031","PET-C","2012-01-03 00:54:48",1376831.68859593,-6627100.45443543
"2032","PET-C","2012-01-03 01:24:48",1386316.47478156,-6632769.44360593
"2033","PET-C","2012-01-03 01:54:48",1398485.78020327,-6640095.3027262
"2034","PET-C","2012-01-03 02:24:48",1410663.66217505,-6647419.31303779
"2035","PET-C","2012-01-03 02:54:48",1413947.47690019,-6651884.62433203
"2036","PET-C","2012-01-03 03:24:48",1415106.21119952,-6655668.07706352
"2037","PET-C","2012-01-03 03:54:48",1416265.15469975,-6659452.17484164
"2038","PET-C","2012-01-03 04:24:48",1418907.11672454,-6669974.81809733
"2039","PET-C","2012-01-03 04:54:48",1421768.55316419,-6681495.07546704
"2040","PET-C","2012-01-03 05:24:48",1424631.20669637,-6693021.2730909
"2041","PET-C","2012-01-03 05:54:48",1430785.18189498,-6708091.29825946
"2042","PET-C","2012-01-03 06:24:48",1437281.22219077,-6723533.38869647
"2043","PET-C","2012-01-03 06:54:48",1443783.03041624,-6738985.93920485
"2044","PET-C","2012-01-03 07:24:48",1442472.61836431,-6747734.38738904
"2045","PET-C","2012-01-03 07:54:48",1440927.80815854,-6756285.73611192
"2046","PET-C","2012-01-03 08:24:48",1439419.29402927,-6765200.10867414
"2047","PET-C","2012-01-03 08:54:48",1438740.44533879,-6781974.81542863
"2048","PET-C","2012-01-03 09:24:48",1438057.23817395,-6798760.4763073
"2049","PET-C","2012-01-03 09:54:48",1437369.67183476,-6815557.04208986
"2050","PET-C","2012-01-03 10:24:48",1438860.11707099,-6826431.20790448
"2051","PET-C","2012-01-03 10:54:48",1440393.70933706,-6837192.64619416
"2052","PET-C","2012-01-03 11:24:48",1442343.52030302,-6848600.93249987
"2053","PET-C","2012-01-03 11:54:48",1448186.20509895,-6866017.81148351
"2054","PET-C","2012-01-03 12:24:48",1454033.4831864,-6883447.67502068
"2055","PET-C","2012-01-03 12:54:48",1460396.73939222,-6901020.06200863
"2056","PET-C","2012-01-03 13:24:48",1468878.2694178,-6919140.71087406
"2057","PET-C","2012-01-03 13:54:48",1477368.31561185,-6937275.02404474
"2058","PET-C","2012-01-03 14:24:48",1486726.14239542,-6956987.42193876
"2059","PET-C","2012-01-03 14:54:48",1498644.90062772,-6981358.37433739
"2060","PET-C","2012-01-03 15:24:48",1510579.53720402,-7005753.73944856
"2061","PET-C","2012-01-03 15:54:48",1521525.73393878,-7028319.59755712
"2062","PET-C","2012-01-03 16:24:48",1530070.06715784,-7046448.50062949
"2063","PET-C","2012-01-03 16:54:48",1538622.31533117,-7064590.86447901
"2064","PET-C","2012-01-03 17:24:48",1540485.15516281,-7081163.96314963
"2065","PET-C","2012-01-03 17:54:48",1530262.82079142,-7094886.08503622
"2066","PET-C","2012-01-03 18:24:48",1520029.30523402,-7108607.48255847
"2067","PET-C","2012-01-03 18:54:48",1509676.16389407,-7120822.8078353
"2068","PET-C","2012-01-03 19:24:48",1499159.12289667,-7130879.42888372
"2069","PET-C","2012-01-03 19:54:48",1488634.70873481,-7140932.98960743
"2070","PET-C","2012-01-03 20:24:48",1480916.59893393,-7150866.76581285
"2071","PET-C","2012-01-03 20:54:48",1476766.61620858,-7160652.6976589
"2072","PET-C","2012-01-03 21:24:48",1472612.79755126,-7170440.3634003
"2073","PET-C","2012-01-03 21:54:48",1470634.46418414,-7179432.20161607
"2074","PET-C","2012-01-03 22:24:48",1470482.11710062,-7187757.43378798
"2075","PET-C","2012-01-03 22:54:48",1470328.81769705,-7196085.04073722
"2076","PET-C","2012-01-03 23:24:48",1472698.45325728,-7205594.48086599
"2077","PET-C","2012-01-03 23:54:48",1478189.60074632,-7216565.76303262
"2078","PET-C","2012-01-04 00:24:48",1483683.7562024,-7227541.65729105
"2079","PET-C","2012-01-04 00:54:48",1487284.33572515,-7238320.92102841
"2080","PET-C","2012-01-04 01:24:48",1487716.66716839,-7248768.05418493
"2081","PET-C","2012-01-04 01:54:48",1488147.92519094,-7259219.00008593
"2082","PET-C","2012-01-04 02:24:48",1487899.99640377,-7270153.59529179
"2083","PET-C","2012-01-04 02:54:48",1486713.46338983,-7281754.87443872
"2084","PET-C","2012-01-04 03:24:48",1485524.32452686,-7293360.26895709
"2085","PET-C","2012-01-04 03:54:48",1484978.4180961,-7303661.54685511
"2086","PET-C","2012-01-04 04:24:48",1485225.89795914,-7312356.07244421
"2087","PET-C","2012-01-04 04:54:48",1485472.56842016,-7321053.15459946
"2088","PET-C","2012-01-04 05:24:48",1486633.1955798,-7326113.57254127
"2089","PET-C","2012-01-04 05:54:48",1488420.83963235,-7328680.39770866
"2090","PET-C","2012-01-04 06:24:48",1490208.74324259,-7331247.44935263
"2091","PET-C","2012-01-04 06:54:48",1490791.03403446,-7332157.93266364
"2092","PET-C","2012-01-04 07:24:48",1490560.11754787,-7331951.08745531
"2093","PET-C","2012-01-04 07:54:48",1490329.20444862,-7331744.24280442
"2094","PET-C","2012-01-04 08:24:48",1490045.96297113,-7331704.14431394
"2095","PET-C","2012-01-04 08:54:48",1489751.66488029,-7331699.27751838
"2096","PET-C","2012-01-04 09:24:48",1489580.56234499,-7332423.16979556
"2097","PET-C","2012-01-04 09:54:48",1490280.56667829,-7338301.3772815
"2098","PET-C","2012-01-04 10:24:48",1490980.40983095,-7344180.80629185
"2099","PET-C","2012-01-04 10:54:48",1490770.77876331,-7352002.9826004
"2100","PET-C","2012-01-04 11:24:48",1488028.99458444,-7365228.85971601
"2101","PET-C","2012-01-04 11:54:48",1485282.74333009,-7378459.25549307
"2102","PET-C","2012-01-04 12:24:48",1483170.11882805,-7390127.2596931
"2103","PET-C","2012-01-04 12:54:48",1482860.97951064,-7397363.99092992
"2104","PET-C","2012-01-04 13:24:48",1482551.04148785,-7404602.34165043
"2105","PET-C","2012-01-04 13:54:48",1481547.62825584,-7413152.9045414
"2106","PET-C","2012-01-04 14:24:48",1478890.64259749,-7424829.95284005
"2107","PET-C","2012-01-04 14:54:48",1476230.07646946,-7436510.32553409
"2108","PET-C","2012-01-04 15:24:48",1475029.02889497,-7449065.97457255
"2109","PET-C","2012-01-04 15:54:48",1475955.5917776,-7462896.31281365
"2110","PET-C","2012-01-04 16:24:48",1476880.58923856,-7476732.91590733
"2111","PET-C","2012-01-04 16:54:48",1476987.61387378,-7490570.89175222
"2112","PET-C","2012-01-04 17:24:48",1476277.42638041,-7504409.8010949
"2113","PET-C","2012-01-04 17:54:48",1475564.26451305,-7518254.3307064
"2114","PET-C","2012-01-04 18:24:48",1475915.54783482,-7529316.48269464
"2115","PET-C","2012-01-04 18:54:48",1477058.46868528,-7538311.86441167
"2116","PET-C","2012-01-04 19:24:48",1478201.02472554,-7547309.91048459
"2117","PET-C","2012-01-04 19:54:48",1481005.90706465,-7565528.42448257
"2118","PET-C","2012-01-04 20:24:48",1484726.91839893,-7588847.88600735
"2119","PET-C","2012-01-04 20:54:48",1488446.45537023,-7612185.22288612
"2120","PET-C","2012-01-04 21:24:48",1490206.29614319,-7633763.42054256
"2121","PET-C","2012-01-04 21:54:48",1491240.07060792,-7654700.09541927
"2122","PET-C","2012-01-04 22:24:48",1492269.60650663,-7675649.90863916
"2123","PET-C","2012-01-04 22:54:48",1490963.45524306,-7696966.47028961
"2124","PET-C","2012-01-04 23:24:48",1489395.64145674,-7718333.64232507
"2125","PET-C","2012-01-04 23:54:48",1487820.27598978,-7739712.69284194
"2126","PET-C","2012-01-05 00:24:48",1481178.23844395,-7763285.39515768
"2127","PET-C","2012-01-05 00:54:48",1474385.52420933,-7786926.71317765
"2128","PET-C","2012-01-05 01:24:48",1467374.7434211,-7810647.98085875
"2129","PET-C","2012-01-05 01:54:48",1457196.45011824,-7835463.55526953
"2130","PET-C","2012-01-05 02:24:48",1446998.57329912,-7860286.6335393
"2131","PET-C","2012-01-05 02:54:48",1436032.75709929,-7883844.39299503
"2132","PET-C","2012-01-05 03:24:48",1421055.12315241,-7900608.89399527
"2133","PET-C","2012-01-05 03:54:48",1406063.91125761,-7917369.0396313
"2134","PET-C","2012-01-05 04:24:48",1391473.85926195,-7929634.68860514
"2135","PET-C","2012-01-05 04:54:48",1378181.75526279,-7927806.37487546
"2136","PET-C","2012-01-05 05:24:48",1364892.79664942,-7925974.1945943
"2137","PET-C","2012-01-05 05:54:48",1351183.47072158,-7928965.05311027
"2138","PET-C","2012-01-05 06:24:48",1336647.42125226,-7941320.96670582
